6009469,1999,14606,1996,"US","FL",762392,2,,709,2,22,33,0,1,,0.6869,,4.303,0,0,,,0	
6009476,1999,14606,1995,"US","CA",740751,2,,709,2,22,28,0,1,,0.8138,,4.7857,0,0,,,0	
6009483,1999,14606,1997,"JP","",211480,3,,710,2,22,7,0,1,,0.6122,,2.4286,0.1429,0.1429,,,0	
6009490,1999,14606,1997,"JP","",87490,3,,710,2,22,19,0,1,,0.7258,,8.1053,0,0,,,0	
6009497,1999,14606,1998,"US","CA",278220,2,,711,2,24,25,0,1,,0.7904,,6.2,0.28,0.28,,,14	
6009504,1999,14606,1996,"US","OR",278220,2,,711,2,24,5,0,1,,0.64,,10.4,0.2,0.2,,,1	
6009511,1999,14606,1997,"US","TX",8075,2,,712,2,22,27,0,1,,0.5761,,5.9259,0.2963,0.2963,,,5	
6009518,1999,14606,1997,"US","VA",,1,,713,2,22,6,0,1,,0.5,,3,,,,,0	
6009525,1999,14606,1997,"US","CA",763236,2,,713,2,22,19,0,1,,0.7091,,3.7895,0,0,,,8	
6009532,1999,14606,1998,"US","OR",278220,2,,713,2,22,2,0,1,,0,,15.5,0,0,,,0	
6009539,1999,14606,1996,"US","CO",250060,2,,714,2,22,77,0,1,,0.6811,,6.2597,0.0395,0.039,,,3	
6009546,1999,14606,1998,"US","OR",127090,2,,714,2,22,8,0,1,,0.4063,,7,0,0,,,0	
6009553,1999,14606,1997,"US","MA",695811,2,,714,2,22,12,0,1,,0.7778,,10.9167,0,0,,,0	
